# legacy_corrected Brio-Wu 400x8 structured, 400 bins, t=0.1, CFL 0.1; source benchmarks/raw/rp3_convergence/legacy_bw_400/brio_profile.csv
x rho u By p
0.65875 0.247346 0.664946 -0.661535 0.567825
0.66125 0.24769 0.665067 -0.661682 0.568185
0.66375 0.247987 0.665153 -0.661841 0.568528
0.66625 0.248238 0.665197 -0.662016 0.568844
0.66875 0.248446 0.665195 -0.662205 0.569132
0.67125 0.248612 0.665141 -0.66241 0.569385
0.67375 0.24874 0.665027 -0.662633 0.569601
0.67625 0.248829 0.664851 -0.662871 0.569774
0.67875 0.248883 0.664604 -0.663126 0.569899
0.68125 0.248904 0.66428 -0.663396 0.569973
0.68375 0.248893 0.663871 -0.663682 0.56999
0.68625 0.248854 0.663367 -0.66398 0.569944
0.68875 0.248791 0.66276 -0.664291 0.569827
0.69125 0.24871 0.662036 -0.664614 0.569631
0.69375 0.24862 0.661179 -0.664947 0.569348
0.69625 0.248535 0.660169 -0.665293 0.568958
0.69875 0.248473 0.658972 -0.665659 0.568433
0.70125 0.248448 0.657519 -0.666074 0.56772
0.70375 0.248451 0.655657 -0.666622 0.566684
0.70625 0.248412 0.65301 -0.667539 0.565
0.70875 0.248117 0.648613 -0.669426 0.56182
0.71125 0.24701 0.639719 -0.673869 0.554861
0.71375 0.243602 0.618941 -0.685619 0.537679
0.71625 0.234077 0.569411 -0.716066 0.493567
0.71875 0.211978 0.45822 -0.776179 0.397571
0.72125 0.177274 0.264392 -0.85263 0.262726
0.72375 0.145011 0.0522008 -0.911817 0.154297
0.72625 0.12774 -0.0845076 -0.938896 0.106936
0.72875 0.122835 -0.131938 -0.946352 0.0967345
0.73125 0.121957 -0.140777 -0.948022 0.0952464
0.73375 0.121852 -0.141237 -0.948653 0.0950786
0.73625 0.121873 -0.140256 -0.949137 0.0951103
0.73875 0.121912 -0.139014 -0.949609 0.0951716
0.74125 0.121954 -0.137704 -0.950088 0.0952359
0.74375 0.121994 -0.136362 -0.950575 0.095299
0.74625 0.122034 -0.134995 -0.95107 0.0953605
0.74875 0.122072 -0.133608 -0.951572 0.09542
0.75125 0.122109 -0.132201 -0.95208 0.0954781
0.75375 0.122146 -0.130776 -0.952594 0.0955348
0.75625 0.122183 -0.129332 -0.953115 0.095591
0.75875 0.122219 -0.127869 -0.953642 0.0956471
0.76125 0.122254 -0.126385 -0.954177 0.0957026
0.76375 0.12229 -0.124877 -0.95472 0.0957579
0.76625 0.122326 -0.123343 -0.955273 0.0958138
0.76875 0.122362 -0.121779 -0.955837 0.0958698
0.77125 0.122398 -0.120182 -0.956413 0.0959267
0.77375 0.122435 -0.118551 -0.957002 0.0959843
0.77625 0.122473 -0.116884 -0.957604 0.0960425
0.77875 0.122511 -0.115184 -0.958218 0.0961021
0.78125 0.12255 -0.113455 -0.958843 0.0961623
0.78375 0.122588 -0.111704 -0.959475 0.0962227
0.78625 0.122628 -0.109944 -0.960111 0.0962836
0.78875 0.122667 -0.10819 -0.960744 0.0963443
0.79125 0.122705 -0.106459 -0.961368 0.0964045
0.79375 0.122743 -0.104774 -0.961974 0.0964629
0.79625 0.122779 -0.103157 -0.962553 0.0965196
0.79875 0.122813 -0.101629 -0.963099 0.0965734
0.80125 0.122846 -0.100211 -0.963603 0.0966236
0.80375 0.122875 -0.0989152 -0.96406 0.0966704
0.80625 0.122903 -0.0977485 -0.964468 0.0967132
0.80875 0.122928 -0.0967064 -0.964829 0.0967523
0.81125 0.122951 -0.0957725 -0.965149 0.0967881
0.81375 0.122972 -0.0949168 -0.96544 0.0968212
0.81625 0.122993 -0.0940957 -0.965717 0.0968541
0.81875 0.123014 -0.0932533 -0.966003 0.0968873
